,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
28,universidad nacional de jujuy,ingeniería mecánica,2019-11-05,anthony,martin,male,61,7536,estacion coronel pringles,omartin@gmail.com
29,universidad nacional de jujuy,licenciatura en musicoterapia,2020-01-06,marie,lloyd,female,103,8151,el zorro,olsongregory@yahoo.com
30,universidad nacional de jujuy,licenciatura en sociología,2019-12-15,leah,rhodes,female,3,2138,carcaraña,lanesara@yahoo.com
31,universidad nacional de jujuy,licenciatura en sociología,2020-06-05,joanna,smith,female,34,4101,agua negra,deanstephanie@hotmail.com
32,universidad nacional de jujuy,arquitectura,2020-05-13,lisa,leach,female,54,3445,9 de julio,fkelly@yahoo.com
33,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-02-11,dorothy,smith,female,5,1650,general san martin,georgephillips@yahoo.com
34,universidad nacional de jujuy,farmacia,2019-12-10,vanessa,jimenez,female,14,5325,alpasinche,herrerasierra@hotmail.com
35,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-01-31,lauren,marquez,female,99,6705,villa ruiz,kingmargaret@yahoo.com
36,universidad nacional de jujuy,ingeniería en informática,2019-10-02,natasha,williams,female,14,4111,aguada,daniel81@hotmail.com
37,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-01-28,thomas,white,male,15,3480,algarrobal,nicholasmiller@hotmail.com
38,universidad nacional de jujuy,licenciatura en sociología,2020-07-06,chad,delgado,male,44,4151,bajo de los sueldos,tvincent@gmail.com
39,universidad nacional de jujuy,licenciatura en psicología,2020-02-22,william,lane,male,50,7203,chapaleufu,julia71@hotmail.com
40,universidad nacional de jujuy,ingeniería mecánica,2020-01-08,fernando,morse,male,1,7545,huanguelen,rgarcia@hotmail.com
41,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-06-10,rebecca,martin,female,72,9051,aguada a pique,campbellangela@hotmail.com
42,universidad nacional de jujuy,medicina,2020-03-09,beverly,morales,female,90,3127,alcete,millerjeffrey@hotmail.com
43,universidad nacional de jujuy,licenciatura en administración,2020-02-16,joshua,benson,male,34,3358,cheroguita,emilylogan@yahoo.com
44,universidad nacional de jujuy,arquitectura,2020-03-22,robert,stevens,male,14,2341,colonia montefiore,nelsonpatrick@yahoo.com
45,universidad nacional de jujuy,licenciatura en ciencias de la educación,2019-11-28,benjamin,hoffman,male,92,1733,plomer,renee98@gmail.com
46,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-10-28,brett,mitchell,male,3,2800,arroyo aguila negra,vbutler@hotmail.com
47,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-06-25,angela,curry,female,57,1646,san fernando,alec36@yahoo.com
48,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-05-25,susan,salas,female,81,1842,el jaguel,jaclynpatterson@gmail.com
49,universidad nacional de jujuy,ingeniería electrónica,2020-07-01,joy,wood,female,46,2257,colonia belgrano,bford@yahoo.com
50,universidad nacional de jujuy,actuario,2020-03-20,luke,king,male,35,3409,arroyo san juan,cody72@yahoo.com
51,universidad nacional de jujuy,agronomía,2019-11-05,michael,robinson,male,53,7316,fortin irene,joseph81@gmail.com
52,universidad nacional de jujuy,licenciatura en terapia ocupacional,2019-10-09,kristen,henderson,female,25,6605,campo peña lopez,graymond@hotmail.com
53,universidad nacional de jujuy,arquitectura,2020-07-12,caroline,shaw,female,28,1623,barrio garin norte,williamsjon@yahoo.com
54,universidad nacional de jujuy,ciencias veterinarias,2020-02-10,kara,christian,female,8,2713,manuel ocampo,lewisallison@hotmail.com
55,universidad nacional de jujuy,ingeniería mecánica,2020-05-27,hannah,burgess,female,111,5465,baños pismanta,jessicadennis@hotmail.com
56,universidad nacional de jujuy,farmacia,2020-02-03,jillian,kidd,female,37,4715,agua verde,fmendoza@gmail.com
57,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-02-12,tanya,johnson,female,15,1836,llavallol,eric82@hotmail.com
58,universidad nacional de jujuy,ingeniería mecánica,2019-10-27,christopher,anderson,male,89,2905,general rojo,troyvillanueva@gmail.com
59,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-05-24,chelsea,dunn,female,5,8506,bahia san blas,philipyork@gmail.com
60,universidad nacional de jujuy,ciencias veterinarias,2020-01-21,edgar,lewis,male,114,6063,porvenir,sandralopez@gmail.com
61,universidad nacional de jujuy,diseño de imagen y sonido,2019-12-30,alyssa,salazar,female,14,3374,el porvenir,brookenguyen@hotmail.com
62,universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-05-04,kelly,williamson,female,106,4630,aparzo,devon31@gmail.com
63,universidad nacional de jujuy,licenciatura en ciencias de la educación,2019-10-21,regina,lane,female,33,1983,gomez,wyattjudy@gmail.com
64,universidad nacional de jujuy,licenciatura en ciencias ambientales,2019-12-30,monica,patterson,female,55,5579,barrio lencina,alexa42@yahoo.com
65,universidad nacional de jujuy,ingeniería electrónica,2019-12-08,peter,smith,male,46,8107,base aeronaval cmte espora,nicholas77@gmail.com
66,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2019-12-24,kirk,saunders,male,78,3372,cataratas del iguazu,audreyduran@yahoo.com
67,universidad nacional de jujuy,licenciatura en ciencia política,2020-05-21,ashley,gonzales,female,82,7150,ayacucho,nsmith@hotmail.com
68,universidad nacional de jujuy,farmacia,2019-10-23,andrea,pearson,female,15,9040,cañadon botello,cynthiastanley@gmail.com
69,universidad nacional de jujuy,licenciatura en psicología,2020-07-29,steve,zavala,male,93,7530,coronel pringles,steventaylor@yahoo.com
70,universidad nacional de jujuy,licenciatura en sociología,2020-05-27,john,fischer,male,101,1862,america unida,bernardjames@hotmail.com
71,universidad nacional de jujuy,licenciatura en musicoterapia,2019-10-06,catherine,ellis,female,104,3016,san jose,lrobinson@yahoo.com
72,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-04-11,james,torres,male,51,2903,erezcano,reedadam@gmail.com
73,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-03-02,bobby,fisher,male,91,2138,carcaraña,christopherallen@yahoo.com
74,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-03-12,carolyn,turner,female,55,5374,catinzaco,darius19@gmail.com
75,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-04-14,stephen,garcia,male,22,2630,firmat,flemingcheryl@yahoo.com
76,universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-04-19,howard,ross,male,66,1739,general hornos,rachellee@yahoo.com
77,universidad nacional de jujuy,medicina,2020-04-11,angelica,castro,female,98,6616,castilla,tcrane@gmail.com
78,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-02-15,julie,thomas,female,101,2445,cristolia,danielhooper@hotmail.com
79,universidad nacional de jujuy,licenciatura en musicoterapia,2020-01-14,catherine,parks,female,111,5557,caracoles,susan78@yahoo.com
80,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-07-25,daniel,harrell,male,30,3212,arroyo el mocho,ppierce@gmail.com
81,universidad nacional de jujuy,licenciatura en sociología,2019-11-15,rebekah,owens,female,3,5724,alto pencoso,aliciagarcia@gmail.com
82,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-06-11,anna,phillips,female,34,2705,haras san jacinto,pbrowning@yahoo.com
83,universidad nacional de jujuy,licenciatura en psicología,2020-03-27,kristen,hall,female,91,6435,guamini,andrea56@yahoo.com
84,universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-05-10,dominique,maldonado,female,69,2801,alto verde,cynthia52@hotmail.com
85,universidad nacional de jujuy,ingeniería electrónica,2019-12-12,linda,garrett,female,35,3017,bajo las tunas,charleshamilton@hotmail.com
86,universidad nacional de jujuy,diseño industrial,2020-02-09,amanda,cole,female,50,6628,colonia zambungo,josephobrien@gmail.com
87,universidad nacional de jujuy,diseño de imagen y sonido,2020-05-30,alyssa,daniel,female,45,4134,acheral,rbennett@gmail.com
88,universidad nacional de jujuy,contador público,2020-03-17,bradley,ashley,male,54,3376,gobernador lanusse,xstephens@hotmail.com
89,universidad nacional de jujuy,licenciatura en psicología,2020-03-17,christina,cervantes,female,59,2854,dos hermanas,baldwinstephanie@yahoo.com
90,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-02-22,kayla,andersen,female,84,3501,campo de galnasi,rogerrichards@gmail.com
91,universidad nacional de jujuy,actuario,2019-12-18,jeffery,howell,male,91,2107,alvarez,craig75@yahoo.com
92,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-05-21,scott,johnson,male,90,1980,barrio la dolly,aaron59@gmail.com
93,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-03-06,stacey,haas,female,19,1731,villars,afarmer@yahoo.com
94,universidad nacional de jujuy,licenciatura en psicología,2020-05-01,chad,joseph,male,35,1712,castelar,nicholsjessica@hotmail.com
95,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-06-28,theresa,carrillo,female,97,4626,angosto del perchel,jeremy91@gmail.com
96,universidad nacional de jujuy,licenciatura en artes,2020-04-09,james,howard,male,114,8113,baterias,antoniofrench@hotmail.com
97,universidad nacional de jujuy,técnico para bioterios,2020-01-28,alyssa,johnson,female,65,3036,aromos,qduncan@yahoo.com
98,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-12-12,kristopher,green,male,116,7500,el carretero,nlewis@hotmail.com
99,universidad nacional de jujuy,diseño de imagen y sonido,2020-07-27,russell,goodwin,male,105,2909,estancias,ericksonjustin@yahoo.com
100,universidad nacional de jujuy,licenciatura en ciencia política,2020-02-26,jessica,jimenez,female,25,3285,berduc,jeremy68@yahoo.com
101,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-04-28,brendan,stokes,male,49,8431,el hoyo,mlynn@yahoo.com
102,universidad nacional de jujuy,ingeniería mecánica,2020-05-05,jose,shaw,male,48,4504,23 de agosto,thomas32@gmail.com
103,universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-05-12,jackson,shannon,male,60,6651,ingeniero de madrid,williamspatricia@gmail.com
104,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-01-21,mark,allen,male,23,3109,colonia centenario,jnguyen@hotmail.com
105,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-10-08,james,ryan,male,35,8332,colonia rusa,ksmith@yahoo.com
106,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-07-29,kimberly,hartman,female,89,3384,barrancon,michaelcontreras@hotmail.com
107,universidad nacional de jujuy,licenciatura en administración,2020-06-18,jason,knapp,male,8,3100,avenida ejercito parana,schneiderdonna@hotmail.com
108,universidad nacional de jujuy,licenciatura en artes,2019-10-17,rebecca,pierce,female,63,1653,villa ballester,torressusan@hotmail.com
109,universidad nacional de jujuy,diseño industrial,2020-06-26,amber,harper,female,49,3032,nelson,mgreene@gmail.com
110,universidad nacional de jujuy,licenciatura en psicología,2020-02-23,donald,diaz,male,61,5592,el carbalino,sanchezanthony@gmail.com
111,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2019-12-13,joanne,shaffer,female,110,1891,ingeniero allan,williamsrobert@yahoo.com
112,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-07-09,diana,smith,female,91,5571,chivilcoy,yyoung@hotmail.com
113,universidad nacional de jujuy,arquitectura,2020-04-28,hannah,fisher,female,108,5590,adrian maturano,randy52@yahoo.com
114,universidad nacional de jujuy,agronomía,2019-11-15,john,mcpherson,male,64,5624,kilometro 47,larry09@gmail.com
115,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-06-01,dawn,jones,female,16,3087,felicia,mooremichael@gmail.com
116,universidad nacional de jujuy,licenciatura en ciencias de la computación,2019-11-05,tasha,jones,female,5,3440,barrio villa cordoba,uhendricks@yahoo.com
117,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-02-26,colin,lowery,male,21,2813,arroyo de la cruz,martinbrittany@hotmail.com
118,universidad nacional de jujuy,medicina,2019-10-27,sarah,kemp,female,48,3550,allende,jacobthompson@yahoo.com
119,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-07-24,ryan,pitts,male,116,5565,campo de los andes,sarahcooper@hotmail.com
120,universidad nacional de jujuy,diseño industrial,2020-05-26,james,smith,male,71,4113,acostilla,sbaker@gmail.com
121,universidad nacional de jujuy,licenciatura en administración,2020-06-09,timothy,ware,male,14,3315,caa yari,wrightkristin@hotmail.com
122,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-02-14,ryan,garcia,male,19,5427,apeadero quiroga,ssingleton@yahoo.com
123,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-06-17,steven,hernandez,male,113,1891,ingeniero allan,iperez@yahoo.com
124,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2019-12-28,amanda,harrison,female,50,6600,kilometro 125,sarahhill@gmail.com
125,universidad nacional de jujuy,diseño de imagen y sonido,2020-05-20,crystal,armstrong,female,97,4168,agua blanca,brewermelissa@yahoo.com
126,universidad nacional de jujuy,técnico para bioterios,2020-07-02,kelly,hill,female,98,3572,campo garabato,turnercraig@gmail.com
127,universidad nacional de jujuy,actuario,2020-02-13,michael,simpson,male,86,4506,alegria,joshuahunt@yahoo.com
128,universidad nacional de jujuy,bioquímica,2020-03-26,jennifer,sullivan,female,81,3374,el porvenir,dorothycardenas@gmail.com
129,universidad nacional de jujuy,técnico para bioterios,2019-11-30,jessica,barrera,female,90,1661,bella vista,ugonzales@yahoo.com
130,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-06-22,patricia,soto,female,45,1657,11 de septiembre,steven27@yahoo.com
131,universidad nacional de jujuy,actuario,2020-03-04,tracy,ramirez,female,18,1980,barrio la dolly,austinowen@gmail.com
132,universidad nacional de jujuy,técnico para bioterios,2019-11-19,mary,rogers,female,87,7635,el lenguaraz,tfernandez@gmail.com
133,universidad nacional de jujuy,licenciatura en ciencia política,2020-05-03,cody,stephenson,male,66,5735,colonia bella vista,sgilmore@hotmail.com
134,universidad nacional de jujuy,diseño industrial,2020-06-14,stephen,lopez,male,27,5763,general urquiza,ugreen@hotmail.com
135,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-05-08,matthew,gonzalez,male,57,1625,arroyo canelon,christopher66@gmail.com
136,universidad nacional de jujuy,farmacia,2020-01-29,terry,brown,female,34,3322,aparicio cue,millsjeremiah@yahoo.com
137,universidad nacional de jujuy,diseño industrial,2019-10-24,christian,bartlett,male,34,3560,campo ubajo,gilesarthur@yahoo.com
138,universidad nacional de jujuy,licenciatura en musicoterapia,2020-03-14,ashley,jones,female,7,8133,la rosa,jfox@hotmail.com
139,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-04-26,linda,dillon,female,2,3212,arroyo el mocho,powellcharles@gmail.com
140,universidad nacional de jujuy,licenciatura en psicología,2019-11-11,adam,christensen,male,84,3378,22 de diciembre,qmays@hotmail.com
141,universidad nacional de jujuy,contador público,2020-07-22,paula,conrad,female,31,2253,campo gimenez,lloydchristine@hotmail.com
142,universidad nacional de jujuy,agronomía,2019-12-14,michael,turner,male,27,3254,colonia la blanquita,philiphorton@gmail.com
143,universidad nacional de jujuy,ingeniería mecánica,2019-10-29,allison,rodriguez,female,9,7020,benito juarez,mcneillinda@gmail.com
144,universidad nacional de jujuy,ingeniería electrónica,2019-11-30,thomas,garcia,male,116,2451,colonia la yerba,michael21@gmail.com
145,universidad nacional de jujuy,medicina,2020-01-15,penny,petersen,female,100,4740,agua salada,jaclyn85@hotmail.com
146,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-04-04,steven,olsen,male,74,8500,el dique,morabobby@hotmail.com
147,universidad nacional de jujuy,medicina,2020-07-08,alexander,taylor,male,56,5439,belgrano,karibean@gmail.com
148,universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-05-01,lisa,sanders,female,111,2000,villa angelica,daniellewade@gmail.com
149,universidad nacional de jujuy,agronomía,2020-05-21,daniel,perez,male,56,6341,chapi talo,jesse21@yahoo.com
150,universidad nacional de jujuy,ingeniería en informática,2020-07-19,gary,clark,male,8,8422,aguada de piedra,hwilson@yahoo.com
151,universidad nacional de jujuy,arquitectura,2019-11-28,jason,perry,male,61,1888,florencio varela,marywright@yahoo.com
152,universidad nacional de jujuy,agronomía,2020-06-27,thomas,ramirez,male,95,5405,agua y energia,millerbrittany@yahoo.com
153,universidad nacional de jujuy,diseño industrial,2019-10-16,robert,anderson,male,112,3358,cheroguita,johnstonsteven@gmail.com
154,universidad nacional de jujuy,farmacia,2020-06-22,joyce,smith,female,53,8214,colonia cazaux,stevengilbert@hotmail.com
155,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2019-10-26,anita,suarez,female,56,4715,agua verde,jessicadavis@gmail.com
156,universidad nacional de jujuy,ingeniería electrónica,2020-05-15,brian,shields,male,34,4413,catua,jonesteresa@gmail.com
157,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-07-21,sean,cox,male,9,5463,alto huaco,zrobles@gmail.com
158,universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-06-11,ann,wagner,female,6,1661,bella vista,ohunt@hotmail.com
159,universidad nacional de jujuy,licenciatura en ciencia política,2020-07-02,amanda,page,female,72,2505,campo la riviere,walter21@gmail.com
160,universidad nacional de jujuy,farmacia,2020-07-01,joel,harper,male,53,6561,blanca grande,mccormickchristine@yahoo.com
161,universidad nacional de jujuy,agronomía,2020-02-15,andrea,nguyen,female,83,1981,desvio kilometro 55,mary91@hotmail.com
162,universidad nacional de jujuy,diseño de imagen y sonido,2020-06-21,roy,diaz,male,59,6708,colonia nac de alienados,markmoran@gmail.com
163,universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-07-09,david,lindsey,male,19,3465,arroyo casco,cwallace@yahoo.com
164,universidad nacional de jujuy,diseño de imagen y sonido,2020-05-21,katherine,simpson,female,85,3180,diego lopez,jonathannelson@hotmail.com
165,universidad nacional de jujuy,licenciatura en musicoterapia,2020-04-24,daniel,martin,male,79,7535,pontaut,stephaniemartin@hotmail.com
166,universidad nacional de jujuy,diseño de imagen y sonido,2019-10-29,karen,mendoza,female,55,2722,wheelwright,autumnrogers@gmail.com
167,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-06-15,melanie,haas,female,82,3553,colonia duran,newtonleah@gmail.com
168,universidad nacional de jujuy,farmacia,2020-06-01,richard,guzman,male,50,6360,barrio el molino,rpetersen@yahoo.com
169,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-04-29,jason,barry,male,86,3503,barranqueras,sarah58@gmail.com
170,universidad nacional de jujuy,ingeniería mecánica,2020-01-19,nancy,jones,female,112,2935,algarrobo,hsmith@gmail.com
171,universidad nacional de jujuy,diseño de imagen y sonido,2019-12-21,cheryl,scott,female,36,5703,6 de septiembre,christyescobar@gmail.com
172,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-02-15,mark,dixon,male,20,5547,villa hipodromo,gschmidt@yahoo.com
173,universidad nacional de jujuy,licenciatura en administración,2020-01-19,alec,drake,male,30,7249,el araza,phillipsmichael@hotmail.com
174,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-02-06,heather,baker,female,60,7212,doctor domingo harosteguy,ismith@hotmail.com
175,universidad nacional de jujuy,medicina,2020-03-25,jeffrey,moore,male,116,3287,aldea san gregorio,martha26@hotmail.com
176,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-01-20,colleen,miller,female,111,1648,rincon de milberg,carlos91@gmail.com
177,universidad nacional de jujuy,licenciatura en psicología,2020-03-23,stephanie,bell,female,50,5438,alto de sierra,patrickcarter@gmail.com
178,universidad nacional de jujuy,medicina,2020-01-13,kimberly,mitchell,female,108,3461,abo nezu,tjohnston@gmail.com
179,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-12-14,katherine,sandoval,female,85,2601,la chispa,pdavies@hotmail.com
180,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-07-08,deanna,phillips,female,27,5527,colonia santa teresa,thomas45@gmail.com
181,universidad nacional de jujuy,licenciatura en ciencias de la educación,2019-11-20,erica,mahoney,female,18,3433,carrizal norte,odonnellsamantha@hotmail.com
182,universidad nacional de jujuy,diseño industrial,2019-10-02,joseph,gonzalez,male,25,4713,ocho vados,rebeccapena@yahoo.com
183,universidad nacional de jujuy,diseño de imagen y sonido,2019-11-10,frank,rivera,male,78,1746,francisco alvarez,jenkinsjessica@hotmail.com
184,universidad nacional de jujuy,licenciatura en sociología,2020-07-29,frederick,beck,male,14,1623,barrio garin norte,lewisronald@gmail.com
185,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2019-11-27,chelsea,mcknight,female,32,3592,colonia hardy,bryandiaz@hotmail.com
186,universidad nacional de jujuy,ciencias veterinarias,2020-07-14,richard,norris,male,18,2824,britos,john52@gmail.com
187,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-05-20,john,ayers,male,46,6100,la ines,tammymahoney@yahoo.com
188,universidad nacional de jujuy,licenciatura en relaciones del trabajo,2019-11-09,kevin,green,male,3,1763,virrey del pino,laurenlewis@gmail.com
189,universidad nacional de jujuy,agronomía,2019-12-31,edward,martinez,male,100,3507,la eduvigis,john56@gmail.com
190,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-02-18,abigail,lam,female,2,3185,colonia la marta,utodd@yahoo.com
191,universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-02-09,sandra,smith,female,55,5545,agua de diaz,jasonsteele@hotmail.com
192,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-01-21,antonio,werner,male,88,8417,cañadon chileno,codymckee@hotmail.com
193,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-03-15,katherine,benson,female,42,7103,faro san antonio,mcintyreann@gmail.com
194,universidad nacional de jujuy,licenciatura en artes,2020-04-02,william,thompson,male,69,3267,cañada de las ovejas,briandudley@yahoo.com
195,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-05-15,mason,cook,male,84,3382,colonia cunci,klee@gmail.com
196,universidad nacional de jujuy,licenciatura en ciencias de la educación,2019-11-18,jacob,ballard,male,48,4168,agua blanca,joneshannah@gmail.com
197,universidad nacional de jujuy,actuario,2020-01-31,brandon,cabrera,male,27,4168,agua blanca,robert52@yahoo.com
198,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-03-10,jack,wiggins,male,113,2615,la gama,angela58@hotmail.com
199,universidad nacional de jujuy,licenciatura en psicología,2020-03-19,amber,calderon,female,5,8351,agrio balsa,williamtate@yahoo.com
200,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-12-23,shawna,kim,female,22,4128,el carmen,pamela96@yahoo.com
201,universidad nacional de jujuy,licenciatura en musicoterapia,2019-11-03,whitney,espinoza,female,60,1774,la salada,shannon10@yahoo.com
202,universidad nacional de jujuy,ciencias veterinarias,2020-04-30,michael,mueller,male,93,6360,barrio el molino,lisablankenship@yahoo.com
203,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-05-12,daniel,martinez,male,34,1842,el jaguel,lisanewman@yahoo.com
204,universidad nacional de jujuy,ingeniería mecánica,2020-01-25,julie,deleon,female,87,3372,cataratas del iguazu,christine53@gmail.com
205,universidad nacional de jujuy,bioquímica,2020-04-10,melissa,smith,female,4,5311,arauco,llucas@hotmail.com
206,universidad nacional de jujuy,actuario,2020-06-22,george,byrd,male,115,5505,carbometal,jacobhowell@yahoo.com
207,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-04-10,mario,fritz,male,44,6646,colonia san eduardo,carolynduarte@yahoo.com
208,universidad nacional de jujuy,licenciatura en psicología,2020-04-19,robin,holmes,female,86,3009,el tropezon,christopher19@hotmail.com
209,universidad nacional de jujuy,contador público,2020-03-25,shelly,johnson,female,39,2200,las quintas,jessica90@gmail.com
210,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-06-10,olivia,rowe,female,27,3280,arroyo urquiza,jessica97@hotmail.com
