,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
39,facultad latinoamericana de ciencias sociales,ingeniería mecánica,2021-01-23,kristina,acosta,female,113,6064,eduardo costa,ecoffey@yahoo.com
40,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,2021-02-01,kevin,simpson,male,47,9051,aguada a pique,lance70@hotmail.com
41,facultad latinoamericana de ciencias sociales,contador público,2020-10-03,daniel,white,male,38,9040,cañadon botello,christine06@yahoo.com
42,facultad latinoamericana de ciencias sociales,ingeniería en informática,2021-01-04,daniel,salazar,male,36,5600,agua de la mula,ipruitt@gmail.com
43,facultad latinoamericana de ciencias sociales,medicina,2020-11-27,joshua,bridges,male,109,2605,otto bemberg,smithwilliam@hotmail.com
44,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2021-01-23,robert,maddox,male,97,6330,arturo almaraz,wilsonryan@yahoo.com
45,facultad latinoamericana de ciencias sociales,licenciatura en ciencia política,2020-10-16,edward,anderson,male,43,4411,sey,cummingskristine@gmail.com
46,facultad latinoamericana de ciencias sociales,ciencias veterinarias,2020-10-11,amy,holland,female,61,4184,bustamante,tara47@yahoo.com
47,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,2020-11-11,sarah,carroll,female,52,3423,arañita,jennifer99@gmail.com
48,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,2020-11-28,samantha,roberts,female,93,3009,el tropezon,kingjohn@hotmail.com
49,facultad latinoamericana de ciencias sociales,ingeniería mecánica,2020-11-30,brittney,cole,female,44,7245,campo sabate,sullivanchris@gmail.com
50,facultad latinoamericana de ciencias sociales,ciencias veterinarias,2021-01-22,robert,cline,male,94,2611,estacion christophersen,steve62@gmail.com
51,facultad latinoamericana de ciencias sociales,agronomía,2020-11-26,crystal,sims,female,73,8105,aguara,levans@gmail.com
52,facultad latinoamericana de ciencias sociales,contador público,2021-01-05,tara,villanueva,female,33,2846,anahi,codyadams@hotmail.com
53,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,2021-01-18,michael,jenkins,male,14,7545,huanguelen,jgarcia@gmail.com
54,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,2020-09-29,courtney,johnson,female,86,3540,avanzada,yesenia38@yahoo.com
55,facultad latinoamericana de ciencias sociales,ingeniería en informática,2020-11-24,michael,perkins,male,32,5517,cespedes,davidroberts@hotmail.com
56,facultad latinoamericana de ciencias sociales,farmacia,2021-01-14,brian,ortega,male,65,6537,el camoati,shawnpham@hotmail.com
57,facultad latinoamericana de ciencias sociales,ingeniería electrónica,2020-10-26,james,johnson,male,49,6361,agustoni,kyleelliott@hotmail.com
58,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,2020-12-16,yvonne,orozco,female,105,3357,barra bonita,jenniferesparza@hotmail.com
59,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,2021-01-27,cindy,ellis,female,21,4728,chumbicha,joy10@yahoo.com
60,facultad latinoamericana de ciencias sociales,bioquímica,2020-10-07,victor,freeman,male,37,6305,atreuco,pparker@gmail.com
61,facultad latinoamericana de ciencias sociales,medicina,2020-10-06,john,pierce,male,77,2905,general rojo,gdavis@gmail.com
62,facultad latinoamericana de ciencias sociales,agronomía,2020-10-04,jeffery,silva,male,82,3025,colonia clara,mosslindsey@hotmail.com
63,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,2021-01-11,taylor,bridges,male,20,7220,funke,jonesshelby@yahoo.com
64,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,2020-12-22,carmen,shaw,female,73,4542,el palmar de san francisco,rogersrebecca@yahoo.com
65,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,2020-12-29,miguel,reese,male,24,3315,caa yari,bjohnson@hotmail.com
66,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,2020-10-30,maria,murphy,female,116,4151,bajo de los sueldos,frederickderrick@gmail.com
67,facultad latinoamericana de ciencias sociales,licenciatura en artes,2021-01-19,vanessa,powell,female,2,2142,campo medina,sylvia73@gmail.com
68,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,2020-12-29,terry,smith,female,87,3712,los frentones,angela52@hotmail.com
69,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,2020-09-10,matthew,frazier,male,105,3136,alcaraz norte,jamespeterson@yahoo.com
70,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,2020-12-05,carmen,brown,female,7,3420,acuña cue,brownmatthew@hotmail.com
71,facultad latinoamericana de ciencias sociales,diseño industrial,2020-12-13,deborah,mcneil,female,52,6740,chacabuco,lopezjeffrey@gmail.com
72,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,2020-11-23,robert,yang,male,37,4728,chumbicha,matthewduncan@yahoo.com
73,facultad latinoamericana de ciencias sociales,ingeniería mecánica,2020-09-17,melissa,yu,female,100,5545,agua de diaz,teresacastillo@yahoo.com
74,facultad latinoamericana de ciencias sociales,ingeniería electrónica,2020-09-05,victoria,moses,female,73,7021,alzaga,ole@yahoo.com
75,facultad latinoamericana de ciencias sociales,licenciatura en sociología,2020-09-23,richard,jones,male,3,3358,cheroguita,rebecca88@yahoo.com
76,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2020-09-04,nancy,mooney,female,90,2136,san geronimo,reevesdaniel@yahoo.com
77,facultad latinoamericana de ciencias sociales,licenciatura en artes,2021-01-17,ryan,jordan,male,113,8361,isla grande,browntiffany@gmail.com
78,facultad latinoamericana de ciencias sociales,licenciatura en artes,2020-11-23,michael,patrick,male,75,1649,zona delta tigre,randydiaz@yahoo.com
79,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,2021-01-25,brandon,hubbard,male,19,3150,algarrobitos 1ro,hsoto@gmail.com
80,facultad latinoamericana de ciencias sociales,licenciatura en kinesiología y fisiatría,2020-09-09,lisa,herrera,female,108,3531,colonia aborigen,fergusoncheryl@gmail.com
81,facultad latinoamericana de ciencias sociales,licenciatura en psicología,2020-10-26,samantha,peterson,female,61,9203,aldea escolar,harrisstanley@hotmail.com
82,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,2020-09-16,chad,bond,male,59,2441,crispi,summerrich@hotmail.com
83,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,2020-11-08,lisa,ruiz,female,20,9000,comodoro rivadavia,madison25@hotmail.com
84,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,2020-09-23,cassandra,strickland,female,21,1708,moron,ohanna@hotmail.com
85,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2020-11-19,michael,archer,male,18,6443,arano,yvonnesmith@yahoo.com
86,facultad latinoamericana de ciencias sociales,licenciatura en administración,2020-09-11,margaret,davis,female,62,3172,kilometro 208,hgreen@gmail.com
87,facultad latinoamericana de ciencias sociales,licenciatura en ciencia política,2020-10-07,christopher,washington,male,56,6439,bonifacio,mullenjennifer@yahoo.com
88,facultad latinoamericana de ciencias sociales,licenciatura en planificación y diseño del paisaje,2020-12-17,diane,reynolds,female,11,5501,cerrillos al sud,jonathan82@hotmail.com
89,facultad latinoamericana de ciencias sociales,ciencias veterinarias,2021-01-22,catherine,mcgrath,female,71,3465,arroyo casco,scottgolden@gmail.com
90,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2020-09-09,john,mullins,male,114,6352,colonia la india,efitzpatrick@gmail.com
91,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,2021-01-11,manuel,campbell,male,99,3200,colonia los sauces,sarahthomas@yahoo.com
92,facultad latinoamericana de ciencias sociales,ingeniería en informática,2020-11-03,keith,carter,male,50,2175,barlett,chavezdavid@gmail.com
93,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,2020-10-21,scott,pugh,male,100,1722,merlo,sara81@yahoo.com
94,facultad latinoamericana de ciencias sociales,licenciatura en administración,2020-10-28,emily,anderson,female,1,5304,el tala,ebailey@hotmail.com
95,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2020-10-20,jamie,henry,female,15,3241,campo de villamil,rwalters@hotmail.com
96,facultad latinoamericana de ciencias sociales,contador público,2020-09-14,renee,coleman,female,43,1886,ranelagh,dereksimmons@hotmail.com
97,facultad latinoamericana de ciencias sociales,licenciatura en ciencias antropológicas,2020-11-27,daniel,rodriguez,male,51,5509,agrelo,martinezclaudia@yahoo.com
98,facultad latinoamericana de ciencias sociales,ingeniería mecánica,2020-09-09,kaitlin,lozano,female,111,6212,adolfo van praet,qjohnson@hotmail.com
99,facultad latinoamericana de ciencias sociales,licenciatura en musicoterapia,2020-10-19,ashley,miller,female,77,2347,colonia mackinlay,henrypamela@yahoo.com
100,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2020-12-18,emily,lopez,female,50,7637,la dulce,willislindsey@hotmail.com
101,facultad latinoamericana de ciencias sociales,técnico para bioterios,2020-12-18,lorraine,long,female,102,4119,agua colorada,perezaaron@yahoo.com
102,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,2020-12-10,victoria,collins,female,77,3201,camba paso,martinezerica@hotmail.com
103,facultad latinoamericana de ciencias sociales,licenciatura en ciencia política,2020-09-06,christopher,thomas,male,39,9220,cañadon la madera,caseymata@gmail.com
104,facultad latinoamericana de ciencias sociales,arquitectura,2020-11-17,jenna,henry,female,61,6075,arenaza,lreeves@gmail.com
105,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,2021-01-20,stephanie,tanner,female,107,4612,carahunco,brenda43@yahoo.com
106,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,2021-01-20,april,mejia,female,27,3353,arroyo santa maria,xrandolph@hotmail.com
107,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,2020-09-27,michael,green,male,93,7500,el carretero,loganschroeder@yahoo.com
108,facultad latinoamericana de ciencias sociales,licenciatura en planificación y diseño del paisaje,2020-10-04,mary,white,female,53,3155,costa del nogoya,sabrina51@hotmail.com
109,facultad latinoamericana de ciencias sociales,bioquímica,2020-11-02,john,webster,male,115,3428,estacion saladas,hbutler@yahoo.com
110,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,2020-12-19,meghan,price,female,116,6335,graciarena,nicholas25@yahoo.com
111,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,2020-12-07,david,brown,male,24,5557,caracoles,whiteamy@hotmail.com
112,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,2021-01-01,brian,carpenter,male,49,4187,anta chica,ihogan@hotmail.com
113,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,2020-10-13,carolyn,jimenez,female,72,4413,catua,bakerlaurie@hotmail.com
114,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,2020-09-09,darren,hill,male,37,3450,8 de diciembre,sherrychan@hotmail.com
115,facultad latinoamericana de ciencias sociales,ingeniería mecánica,2020-09-18,cory,hall,male,89,2527,colonia san francisco,aaron01@gmail.com
116,facultad latinoamericana de ciencias sociales,licenciatura en administración,2020-10-02,william,george,male,3,2801,alto verde,goodtabitha@hotmail.com
117,facultad latinoamericana de ciencias sociales,arquitectura,2020-12-18,cynthia,johnson,female,73,6385,arata,simpsoncolin@gmail.com
118,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,2020-09-05,jerry,perez,male,30,7605,barrio chapadmalal,uknight@hotmail.com
119,facultad latinoamericana de ciencias sociales,licenciatura en ciencias antropológicas,2021-01-26,sharon,kirby,female,96,6381,campo caretto,lambryan@hotmail.com
120,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,2020-09-08,brian,todd,male,62,4119,agua colorada,gabrielle96@gmail.com
121,facultad latinoamericana de ciencias sociales,técnico para bioterios,2021-01-18,evan,vazquez,male,15,2717,acevedo,audrey27@hotmail.com
122,facultad latinoamericana de ciencias sociales,arquitectura,2021-01-03,anne,taylor,female,19,5531,barrio ferri,mark25@gmail.com
123,facultad latinoamericana de ciencias sociales,contador público,2020-11-10,selena,blackwell,female,60,6303,cachirulo,sarahhunt@hotmail.com
124,facultad latinoamericana de ciencias sociales,medicina,2020-10-03,andrew,davis,male,95,6075,arenaza,gabriellewis@hotmail.com
125,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2020-10-10,robin,webb,female,49,1602,florida,richardsaustin@hotmail.com
126,facultad latinoamericana de ciencias sociales,licenciatura en ciencias antropológicas,2020-11-24,erica,torres,female,93,3420,acuña cue,lisa19@yahoo.com
127,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2020-11-05,zachary,cole,male,84,1890,juan maria gutierrez,amandarobles@hotmail.com
128,facultad latinoamericana de ciencias sociales,agronomía,2020-10-18,shannon,lopez,female,27,2407,campo clucellas,greenkimberly@gmail.com
129,facultad latinoamericana de ciencias sociales,medicina,2020-11-06,edward,fritz,male,15,3586,campo yaguarete,yvonne61@yahoo.com
130,facultad latinoamericana de ciencias sociales,actuario,2020-12-26,susan,gonzales,female,10,8401,cullin manzano,kevin62@hotmail.com
131,facultad latinoamericana de ciencias sociales,licenciatura en artes,2020-10-28,erin,payne,female,60,5779,la chilca,lmartin@yahoo.com
132,facultad latinoamericana de ciencias sociales,contador público,2020-09-29,roy,miller,male,41,3364,2 de mayo,jessicavance@yahoo.com
133,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,2020-12-09,judy,robinson,female,26,7639,cooper,davidallen@gmail.com
134,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,2020-09-06,gary,orozco,male,9,7110,cuartel iv,brownjuan@hotmail.com
135,facultad latinoamericana de ciencias sociales,licenciatura en musicoterapia,2020-10-21,caleb,davis,male,9,7247,barrientos,ynash@gmail.com
136,facultad latinoamericana de ciencias sociales,licenciatura en administración,2020-12-15,lisa,stevens,female,95,6005,estacion general arenales,lisasherman@gmail.com
137,facultad latinoamericana de ciencias sociales,farmacia,2021-01-01,tina,stewart,female,82,3376,gobernador lanusse,nunezjennifer@gmail.com
138,facultad latinoamericana de ciencias sociales,medicina,2020-10-03,tammy,pearson,female,20,1669,del viso,santiagoabigail@hotmail.com
139,facultad latinoamericana de ciencias sociales,ciencias veterinarias,2020-11-20,ricardo,woods,male,16,5743,la isabel,jcarroll@hotmail.com
140,facultad latinoamericana de ciencias sociales,medicina,2020-12-29,leslie,gregory,female,96,1716,libertad,julie63@hotmail.com
141,facultad latinoamericana de ciencias sociales,ingeniería mecánica,2020-10-26,laurie,warren,female,53,3196,arroyo vega,michele18@yahoo.com
142,facultad latinoamericana de ciencias sociales,licenciatura en psicología,2021-01-11,craig,hernandez,male,3,8180,colonia dr gdor udaondo,ycollins@gmail.com
143,facultad latinoamericana de ciencias sociales,licenciatura en psicología,2020-09-25,david,fields,male,113,2148,campo castro,xmaynard@yahoo.com
144,facultad latinoamericana de ciencias sociales,licenciatura en ciencias antropológicas,2021-01-21,alexis,nicholson,male,75,5709,bañadito viejo,jenniferwilliams@hotmail.com
145,facultad latinoamericana de ciencias sociales,arquitectura,2020-12-12,jennifer,rose,female,23,6242,drabble,feliciavincent@yahoo.com
146,facultad latinoamericana de ciencias sociales,farmacia,2020-10-16,james,martinez,male,78,2935,algarrobo,murrayjason@hotmail.com
147,facultad latinoamericana de ciencias sociales,ingeniería en informática,2020-10-14,meredith,hernandez,female,106,5359,alto jaguel,laura95@yahoo.com
148,facultad latinoamericana de ciencias sociales,técnico para bioterios,2020-10-12,olivia,moore,female,116,8430,costa del rio azul,bakerkatherine@gmail.com
149,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2020-09-16,jessica,richards,female,17,9023,buen pasto,dkelley@gmail.com
150,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2020-11-17,lauren,garza,female,60,4503,arrayanal,cswanson@gmail.com
151,facultad latinoamericana de ciencias sociales,diseño industrial,2020-11-15,ashley,hernandez,female,97,3265,arroyo caraballo,erinwebb@hotmail.com
152,facultad latinoamericana de ciencias sociales,técnico para bioterios,2020-12-20,matthew,gutierrez,male,26,4126,el brete,alexander31@hotmail.com
153,facultad latinoamericana de ciencias sociales,diseño industrial,2020-11-29,mark,stanley,male,71,5369,pagancillo,jeffery65@yahoo.com
154,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2020-10-22,christopher,bailey,male,28,2931,isla los laureles,sullivanstacy@yahoo.com
155,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,2020-10-06,heather,wiley,female,26,9121,aguada de las tejas,dennisperez@hotmail.com
156,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,2020-10-11,christina,cline,female,61,9111,bahia bustamante,hernandeztimothy@gmail.com
157,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2021-01-14,matthew,taylor,male,53,3334,3 de mayo,swright@hotmail.com
158,facultad latinoamericana de ciencias sociales,arquitectura,2020-12-15,ryan,garcia,male,41,4168,agua blanca,lunajack@hotmail.com
159,facultad latinoamericana de ciencias sociales,licenciatura en kinesiología y fisiatría,2021-01-05,jordan,walters,male,50,1886,ranelagh,mjohnson@yahoo.com
160,facultad latinoamericana de ciencias sociales,ciencias veterinarias,2021-01-10,samuel,harrington,male,17,2403,bauer y sigel,kaylawilson@yahoo.com
161,facultad latinoamericana de ciencias sociales,licenciatura en planificación y diseño del paisaje,2021-01-22,donna,andrews,female,93,2317,casablanca,fmolina@gmail.com
162,facultad latinoamericana de ciencias sociales,licenciatura en kinesiología y fisiatría,2021-01-28,mary,mercado,female,68,2806,las palmas,margaretharvey@hotmail.com
163,facultad latinoamericana de ciencias sociales,licenciatura en ciencia política,2020-11-26,aaron,guzman,male,10,3350,apostoles,robin13@gmail.com
164,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,2020-09-03,stephen,palmer,male,79,8124,berraondo,michaelmora@gmail.com
165,facultad latinoamericana de ciencias sociales,ingeniería mecánica,2020-12-15,mary,ellis,female,13,7500,el carretero,brianpark@gmail.com
166,facultad latinoamericana de ciencias sociales,actuario,2020-09-26,john,watson,male,51,2715,el socorro,ghughes@hotmail.com
167,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2020-10-02,casey,tyler,female,113,3445,9 de julio,romerosusan@yahoo.com
168,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2020-09-04,adam,baker,male,108,3128,colonia berro,nelsonanna@yahoo.com
169,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,2020-09-22,nathan,hopkins,male,112,5460,agua de la zorra,nicholas03@yahoo.com
170,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,2021-01-05,kenneth,watkins,male,25,2840,albardon,caroljenkins@hotmail.com
171,facultad latinoamericana de ciencias sociales,arquitectura,2020-12-08,justin,martin,male,112,3386,caraguatay,thomastaylor@hotmail.com
172,facultad latinoamericana de ciencias sociales,contador público,2020-12-13,emily,lindsey,female,3,9225,arenoso,grossjames@yahoo.com
173,facultad latinoamericana de ciencias sociales,contador público,2020-09-12,melissa,lee,female,109,6369,campo salusso,kevin44@hotmail.com
174,facultad latinoamericana de ciencias sociales,agronomía,2020-10-13,raymond,edwards,male,41,8300,las perlas,charlesdavis@hotmail.com
175,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,2020-10-15,julie,foster,female,85,2185,campo crenna,pamelawilliams@yahoo.com
176,facultad latinoamericana de ciencias sociales,agronomía,2020-12-19,pamela,clark,female,23,2935,algarrobo,pyoung@yahoo.com
177,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,2020-10-05,darius,mcintosh,male,105,5596,12 de octubre,hsmith@yahoo.com
178,facultad latinoamericana de ciencias sociales,técnico para bioterios,2021-01-13,keith,lee,male,14,8422,aguada de piedra,rogerobrien@yahoo.com
179,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,2020-10-16,timothy,hampton,male,44,3505,arroyo quintana,angelicadavid@gmail.com
180,facultad latinoamericana de ciencias sociales,bioquímica,2020-10-06,steve,bridges,male,15,7109,barrio pedro rocco,tcarr@yahoo.com
181,facultad latinoamericana de ciencias sociales,contador público,2020-10-08,sara,cruz,female,5,6405,30 de agosto,hessisabel@hotmail.com
182,facultad latinoamericana de ciencias sociales,licenciatura en administración,2021-01-20,lisa,stewart,female,116,7009,iraola,anthonyfoster@yahoo.com
183,facultad latinoamericana de ciencias sociales,arquitectura,2020-10-01,shawn,gardner,male,61,4174,ampata,amanda09@gmail.com
184,facultad latinoamericana de ciencias sociales,medicina,2020-09-27,angela,castaneda,female,109,8126,aldea san andres,qwhitaker@hotmail.com
185,facultad latinoamericana de ciencias sociales,medicina,2020-11-14,kaitlyn,soto,female,108,2845,colonia duportal,kenneth20@yahoo.com
186,facultad latinoamericana de ciencias sociales,arquitectura,2020-12-15,james,torres,male,103,3129,colonia hernandarias,stephaniehale@hotmail.com
187,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,2020-09-08,samuel,may,male,26,5743,la isabel,blackmatthew@hotmail.com
188,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,2021-01-30,christina,white,female,97,7240,kilometro 112,reeddavid@gmail.com
189,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,2020-11-22,carol,robinson,female,110,1890,juan maria gutierrez,gperez@hotmail.com
190,facultad latinoamericana de ciencias sociales,licenciatura en artes,2020-12-04,krista,morgan,female,1,5755,alto del molle,brittanyflores@yahoo.com
191,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,2021-01-03,carl,ramos,male,14,2852,alarcon,nhoffman@hotmail.com
192,facultad latinoamericana de ciencias sociales,ciencias veterinarias,2020-09-14,andrew,sandoval,male,18,6387,caleufu,ufrost@hotmail.com
193,facultad latinoamericana de ciencias sociales,agronomía,2020-09-20,james,moore,male,51,3322,aparicio cue,albertdennis@gmail.com
